name,psnr,ssim
EHG0494913__X1B__Y36.jpg,19.856095452200133,0.7540365091736912
EHG0494913__X1B__Y39.jpg,19.809439935410165,0.7720771594336364
EHG0494913__X1B__Y3C.jpg,20.856128930673293,0.7815950471082701
EHG0494913__X1B__Y3F.jpg,19.959056793501574,0.7648389109030556
EHG0494913__X1B__Y42.jpg,21.261568247516486,0.8199248748388073
EHG0494913__X1B__Y45.jpg,27.199431534035526,0.9403512710993415
EHG0494913__X1E__Y06.jpg,30.1936823867161,0.9675618089361709
EHG0494913__X1E__Y09.jpg,30.571178509324536,0.9614216182898889
EHG0494913__X1E__Y0C.jpg,24.521296399594895,0.8790552776121061
EHG0494913__X1E__Y0F.jpg,23.611260240866873,0.8348074721350559
EHG0494913__X1E__Y12.jpg,22.51542185117756,0.8094882664997145
EHG0494913__X1E__Y15.jpg,21.630326724952514,0.7571789563934928
EHG0494913__X1E__Y18.jpg,22.647763943151595,0.7748525425156396
EHG0494913__X1E__Y1B.jpg,22.10203310211195,0.7799376417762216
EHG0494913__X1E__Y1E.jpg,20.959295816691828,0.7362415110949422
EHG0494913__X1E__Y21.jpg,21.70545301572217,0.7697080557150311
EHG0494913__X1E__Y24.jpg,21.329863444711656,0.729254268311803
EHG0494913__X1E__Y27.jpg,21.23418984097794,0.7047474700855405
EHG0494913__X1E__Y2A.jpg,21.832767579673792,0.7427384576515474
EHG0494913__X1E__Y2D.jpg,21.41337293297954,0.7358209803809233
EHG0494913__X1E__Y30.jpg,22.121953523631433,0.7772241683479274
EHG0494913__X1E__Y33.jpg,21.83919524062968,0.7453731629970022
EHG0494913__X1E__Y36.jpg,21.09298027081983,0.751734051770635
EHG0494913__X1E__Y39.jpg,22.200282726881767,0.776342587631559
EHG0494913__X1E__Y3C.jpg,21.305132913866267,0.7209015768084709
EHG0494913__X1E__Y3F.jpg,21.114781408496984,0.7730869976400347
EHG0494913__X1E__Y42.jpg,23.140824859591177,0.8386095081187291
EHG0494913__X1E__Y45.jpg,27.076823254787392,0.923497649051232
EHG0494913__X21__Y06.jpg,31.111836436961564,0.9564485453437709
EHG0494913__X21__Y09.jpg,27.250928560386683,0.9270648453258874
EHG0494913__X21__Y0C.jpg,26.201617078856092,0.9052554731339478
EHG0494913__X21__Y0F.jpg,22.87123137763637,0.8341697005318527
EHG0494913__X21__Y12.jpg,22.148459344794936,0.7758385890372959
EHG0494913__X21__Y15.jpg,22.343785457420626,0.7958219463752897
EHG0494913__X21__Y18.jpg,21.771788751293787,0.7487308741504886
EHG0494913__X21__Y1B.jpg,22.401747346918736,0.7681735756638163
EHG0494913__X21__Y1E.jpg,21.7908844677384,0.7693371313756014
EHG0494913__X21__Y21.jpg,22.342193327778325,0.7710647813452189
EHG0494913__X21__Y24.jpg,21.947907287042106,0.7782157709474153
EHG0494913__X21__Y27.jpg,21.09791717440022,0.7459962649097605
EHG0494913__X21__Y2A.jpg,22.008922008780942,0.7596818385617492
EHG0494913__X21__Y2D.jpg,21.360131619787474,0.7886003330881636
EHG0494913__X21__Y30.jpg,21.596413251171633,0.7488383298344196
EHG0494913__X21__Y33.jpg,22.53862115372275,0.7702810598356612
EHG0494913__X21__Y36.jpg,22.34644228065024,0.7848631450018759
EHG0494913__X21__Y39.jpg,20.49687800908459,0.710304875872499
EHG0494913__X21__Y3C.jpg,21.633900609275795,0.7821072388518142
EHG0494913__X21__Y3F.jpg,21.40436646552515,0.7672740148405667
EHG0494913__X21__Y42.jpg,20.784460489069776,0.7660648049591827
EHG0494913__X21__Y45.jpg,23.799852233133862,0.8726679610008133
EHG0494913__X24__Y06.jpg,28.67718173014966,0.9396099007968213
EHG0494913__X24__Y09.jpg,26.99379595521249,0.9249149687289125
EHG0494913__X24__Y0C.jpg,23.20313511254541,0.8561262260915282
EHG0494913__X24__Y0F.jpg,20.90734538686407,0.7875128528950583
EHG0494913__X24__Y12.jpg,23.174070782835866,0.813705204703483
EHG0494913__X24__Y15.jpg,22.28059816672452,0.7710004679798982
EHG0494913__X24__Y18.jpg,23.305602699996,0.7979513174815767
EHG0494913__X24__Y1B.jpg,22.176984184687164,0.7615912331257673
EHG0494913__X24__Y1E.jpg,21.84200788909947,0.7562989345923209
EHG0494913__X24__Y21.jpg,22.35201618769972,0.7524502978230827
EHG0494913__X24__Y24.jpg,22.336188227308064,0.7648449551084074
EHG0494913__X24__Y27.jpg,21.21757672776687,0.7253246341833316
EHG0494913__X24__Y2A.jpg,22.871600533160887,0.7879277636876582
EHG0494913__X24__Y2D.jpg,22.472293221335974,0.7567259087250492
EHG0494913__X24__Y30.jpg,22.551678591157405,0.7818330718930847
EHG0494913__X24__Y33.jpg,22.401286709595986,0.7756870685617354
EHG0494913__X24__Y36.jpg,22.35142464424094,0.7847624079442849
EHG0494913__X24__Y39.jpg,20.740186670904134,0.7546884734017668
EHG0494913__X24__Y3C.jpg,21.67290810109915,0.7570386432707846
EHG0494913__X24__Y3F.jpg,20.938975545670594,0.7676050343164753
EHG0494913__X24__Y42.jpg,21.97734758756213,0.7883153043614987
EHG0494913__X24__Y45.jpg,24.72526589522274,0.875091850117394
EHG0494913__X27__Y06.jpg,31.427755018245453,0.9666332658216886
EHG0494913__X27__Y09.jpg,29.403993297946872,0.9506583846081113
EHG0494913__X27__Y0C.jpg,23.87796706054102,0.8542978131324455
EHG0494913__X27__Y0F.jpg,21.74555809625785,0.7736103951830546
EHG0494913__X27__Y12.jpg,21.29603993200108,0.7341007654616807
EHG0494913__X27__Y15.jpg,22.54814845411317,0.797388757230789
EHG0494913__X27__Y18.jpg,21.703030456503466,0.7555958747625308
EHG0494913__X27__Y1B.jpg,21.387034483859686,0.7377899057154657
EHG0494913__X27__Y1E.jpg,20.876716824091286,0.7207360173412531
EHG0494913__X27__Y21.jpg,22.134109802927718,0.7562084462938966
EHG0494913__X27__Y24.jpg,23.063618200848556,0.7941081342419365
EHG0494913__X27__Y27.jpg,21.977375897263443,0.7524591957722152
EHG0494913__X27__Y2A.jpg,22.642561509491404,0.7730028913098276
EHG0494913__X27__Y2D.jpg,21.787698787098385,0.7557338620830749
EHG0494913__X27__Y30.jpg,22.267307419167967,0.7573182224943166
EHG0494913__X27__Y33.jpg,21.594704726606317,0.7503131726116116
EHG0494913__X27__Y36.jpg,20.03842649427318,0.686511851393917
EHG0494913__X27__Y39.jpg,22.322688516474003,0.8031821752387405
EHG0494913__X27__Y3C.jpg,22.477549982325932,0.7801539939244458
EHG0494913__X27__Y3F.jpg,21.678507588932586,0.7745820326510365
EHG0494913__X27__Y42.jpg,22.356773407038514,0.8075917097466614
EHG0494913__X27__Y45.jpg,23.645815604668307,0.8652654708278164
EHG0494913__X2A__Y06.jpg,29.112367680251097,0.9651142050926667
EHG0494913__X2A__Y09.jpg,28.172944887785402,0.9391085580272452
EHG0494913__X2A__Y0C.jpg,23.425140329368496,0.8759233529025464
EHG0494913__X2A__Y0F.jpg,22.768109809875007,0.8401802237666935
EHG0494913__X2A__Y12.jpg,22.168414474832435,0.773682014101658
