name,psnr,ssim
EHG0494889__X39__Y1E.jpg,19.37839909850745,0.8061046756746508
EHG0494889__X39__Y21.jpg,20.233092763890053,0.8379323344508655
EHG0494889__X39__Y24.jpg,20.336976425019895,0.8297074275230678
EHG0494889__X39__Y27.jpg,17.645495161217077,0.6944229715754169
EHG0494889__X39__Y2A.jpg,21.435196697456785,0.8369596184293033
EHG0494889__X39__Y2D.jpg,21.595949221887828,0.8252549642457687
EHG0494889__X39__Y30.jpg,18.72385307860881,0.7545846914706769
EHG0494889__X39__Y33.jpg,18.151280319244563,0.7117200791081626
EHG0494889__X39__Y36.jpg,19.06959404972082,0.8195500386425681
EHG0494889__X39__Y39.jpg,18.654455963072394,0.7449620650404468
EHG0494889__X39__Y3C.jpg,21.47521818205117,0.848437062137881
EHG0494889__X39__Y3F.jpg,27.954094776302185,0.9507455899826958
EHG0494889__X39__Y42.jpg,30.89028941203267,0.9689248399064789
EHG0494889__X39__Y45.jpg,31.35663529043616,0.9634799926416419
EHG0494889__X3C__Y0C.jpg,32.529227373993955,0.9683078557238489
EHG0494889__X3C__Y0F.jpg,21.411938652246114,0.808483805414286
EHG0494889__X3C__Y12.jpg,20.394790229783418,0.8344422434409973
EHG0494889__X3C__Y15.jpg,25.27665975219523,0.8860662465385153
EHG0494889__X3C__Y18.jpg,21.32064593570858,0.813903826162304
EHG0494889__X3C__Y1B.jpg,21.3301366596574,0.8211624432604343
EHG0494889__X3C__Y1E.jpg,18.37894087864052,0.8253902006755247
EHG0494889__X3C__Y21.jpg,21.84346877692444,0.8326520657559506
EHG0494889__X3C__Y24.jpg,21.209599829599245,0.8508963216422675
EHG0494889__X3C__Y27.jpg,19.871349339207573,0.821323589378587
EHG0494889__X3C__Y2A.jpg,20.441760496685156,0.8455422375003667
EHG0494889__X3C__Y2D.jpg,18.923742358353206,0.7508481992618303
EHG0494889__X3C__Y30.jpg,18.233766855373837,0.7588517636914011
EHG0494889__X3C__Y33.jpg,19.29621606421408,0.7816803694816086
EHG0494889__X3C__Y36.jpg,16.838402884215256,0.6989043141238691
EHG0494889__X3C__Y39.jpg,23.450017993896985,0.866875383601422
EHG0494889__X3C__Y3C.jpg,19.899307910255743,0.7856193872529372
EHG0494889__X3C__Y3F.jpg,28.796390231845436,0.9704833863629289
EHG0494889__X3C__Y42.jpg,30.74012076987163,0.9741146850015447
EHG0494889__X3C__Y45.jpg,32.127343472798806,0.9686375159226268
EHG0494889__X3F__Y09.jpg,33.079491459660346,0.9687237937005245
EHG0494889__X3F__Y0C.jpg,27.911313057992704,0.9296741573569709
EHG0494889__X3F__Y0F.jpg,32.836207496922235,0.9687325845455899
EHG0494889__X3F__Y12.jpg,21.524620694667263,0.8552976390418515
EHG0494889__X3F__Y15.jpg,20.433359653919425,0.8402465000549603
