name,psnr,ssim
ESY0359993__X16__Y32.jpg,23.28196690848189,0.882256547557268
ESY0359993__X16__Y34.jpg,18.725336022818816,0.7198596196423382
ESY0359993__X16__Y36.jpg,22.252370432477342,0.8323448997066016
ESY0359993__X16__Y38.jpg,22.364342302709673,0.8191522735718443
ESY0359993__X16__Y3A.jpg,23.86678102350727,0.8338572043049978
ESY0359993__X16__Y3C.jpg,24.652548239849207,0.9313685260787532
ESY0359993__X16__Y3E.jpg,19.446859279376632,0.8207973828563389
ESY0359993__X16__Y40.jpg,22.386835275025327,0.9336663629371215
ESY0359993__X16__Y42.jpg,31.002574967061605,0.9639476346782491
ESY0359993__X16__Y44.jpg,32.074128223466516,0.9696209432817573
ESY0359993__X16__Y46.jpg,32.98611843280631,0.9691793079149831
ESY0359993__X18__Y06.jpg,34.406168512986156,0.9652521035837357
ESY0359993__X18__Y08.jpg,33.79048041901207,0.9649093588276665
ESY0359993__X18__Y0A.jpg,34.22715904389161,0.9654523857588638
ESY0359993__X18__Y0C.jpg,27.154101654418533,0.9004136937013663
ESY0359993__X18__Y0E.jpg,21.51422575711083,0.8068563956434409
ESY0359993__X18__Y10.jpg,19.59152874154952,0.8038555130108268
ESY0359993__X18__Y12.jpg,22.63226621313262,0.8418779827614518
ESY0359993__X18__Y14.jpg,23.68847386303566,0.8917139816424807
ESY0359993__X18__Y16.jpg,20.545920939304985,0.8295631016087693
ESY0359993__X18__Y18.jpg,20.370468159301037,0.7897764493010909
ESY0359993__X18__Y1A.jpg,17.98032039809349,0.7178109298493549
ESY0359993__X18__Y1C.jpg,20.464685756609654,0.7902529179164595
ESY0359993__X18__Y1E.jpg,20.18187763261977,0.7965140598423681
ESY0359993__X18__Y20.jpg,22.882693716405424,0.8795443278709358
ESY0359993__X18__Y22.jpg,21.081208714856963,0.8197856389750654
ESY0359993__X18__Y24.jpg,22.241197405016642,0.8693606257315355
ESY0359993__X18__Y26.jpg,22.42454713265625,0.8681083762711496
ESY0359993__X18__Y28.jpg,19.004792558880546,0.7299833238524258
ESY0359993__X18__Y2A.jpg,21.657539054424934,0.7775431912961788
ESY0359993__X18__Y2C.jpg,20.93169024762564,0.8563415529746944
ESY0359993__X18__Y2E.jpg,18.58845269835221,0.7579464773781333
ESY0359993__X18__Y30.jpg,16.746416203836862,0.7027617637758057
ESY0359993__X18__Y32.jpg,18.891775612499778,0.7475337185036572
ESY0359993__X18__Y34.jpg,22.795884360320002,0.8751131525136109
ESY0359993__X18__Y36.jpg,20.830212954731326,0.8130751714326232
ESY0359993__X18__Y38.jpg,21.86550302404993,0.7624491710417249
ESY0359993__X18__Y3A.jpg,20.047509419618503,0.8767356229216421
ESY0359993__X18__Y3C.jpg,24.485813048548522,0.9056615858994304
ESY0359993__X18__Y3E.jpg,27.862482699289245,0.9509749942827612
ESY0359993__X18__Y40.jpg,22.565634234497804,0.9240520008435622
ESY0359993__X18__Y42.jpg,27.855668547895863,0.9561146729922876
ESY0359993__X18__Y44.jpg,32.48912008349784,0.972804279321725
ESY0359993__X18__Y46.jpg,32.4071265505794,0.9667785281444722
ESY0359993__X1A__Y06.jpg,33.50058824481507,0.9393739391672372
ESY0359993__X1A__Y08.jpg,33.91229506052329,0.9650747315600657
ESY0359993__X1A__Y0A.jpg,23.15035472984139,0.9221959614428904
ESY0359993__X1A__Y0C.jpg,21.042595192656503,0.8646745862293442
ESY0359993__X1A__Y0E.jpg,22.011298001929738,0.7992714546770555
ESY0359993__X1A__Y10.jpg,20.05637119787298,0.7728648905595873
ESY0359993__X1A__Y12.jpg,22.767468461339444,0.883612456393334
ESY0359993__X1A__Y14.jpg,18.366650958906675,0.7572944365326575
ESY0359993__X1A__Y16.jpg,19.09240624816607,0.7054274811636185
ESY0359993__X1A__Y18.jpg,20.59262779328447,0.8439649685645645
ESY0359993__X1A__Y1A.jpg,20.022255026188414,0.8064959816820908
ESY0359993__X1A__Y1C.jpg,22.099552455972486,0.9083128262988852
ESY0359993__X1A__Y1E.jpg,20.53572249218639,0.786322789311186
ESY0359993__X1A__Y20.jpg,20.938583419599752,0.8469017057960827
ESY0359993__X1A__Y22.jpg,24.05979023485861,0.8858550993627932
ESY0359993__X1A__Y24.jpg,18.32250038190485,0.716497709573943
ESY0359993__X1A__Y26.jpg,20.91052884235342,0.7835428340234241
ESY0359993__X1A__Y28.jpg,20.230710245950366,0.8150250630517906
ESY0359993__X1A__Y2A.jpg,23.813493512638296,0.890469271660986
ESY0359993__X1A__Y2C.jpg,19.71250067047402,0.8489557920250477
ESY0359993__X1A__Y2E.jpg,20.800908356917137,0.8087806790363674
ESY0359993__X1A__Y30.jpg,20.39196435912908,0.7410042988132518
ESY0359993__X1A__Y32.jpg,21.51656924129159,0.7652852741163789
ESY0359993__X1A__Y34.jpg,19.248571785441023,0.7793301546931021
ESY0359993__X1A__Y36.jpg,20.08784633261394,0.7415629539237755
ESY0359993__X1A__Y38.jpg,18.235162483522842,0.7191311870596369
ESY0359993__X1A__Y3A.jpg,19.67356958062389,0.7744437564246822
ESY0359993__X1A__Y3C.jpg,20.793992636321338,0.8289903318690919
ESY0359993__X1A__Y3E.jpg,21.997313830330953,0.8241172290289004
ESY0359993__X1A__Y40.jpg,21.03053614643283,0.8244424700373078
ESY0359993__X1A__Y42.jpg,24.949715074834607,0.9475169204495304
ESY0359993__X1A__Y44.jpg,32.470477234482985,0.96429209412598
ESY0359993__X1C__Y06.jpg,33.04565513941061,0.9355392749914451
ESY0359993__X1C__Y08.jpg,26.573975469493625,0.9322312477608008
ESY0359993__X1C__Y0A.jpg,19.95741752637812,0.8281690853161519
ESY0359993__X1C__Y0C.jpg,23.70520952809614,0.9055581416157437
ESY0359993__X1C__Y0E.jpg,19.18884428859403,0.7618807250748288
ESY0359993__X1C__Y10.jpg,21.8234840677197,0.7607736731028111
ESY0359993__X1C__Y12.jpg,22.912816356327127,0.8694626389485693
ESY0359993__X1C__Y14.jpg,19.929744517148748,0.7972235650665691
ESY0359993__X1C__Y16.jpg,19.115322443876785,0.752771292246093
ESY0359993__X1C__Y18.jpg,21.015041171234298,0.8056276073633316
ESY0359993__X1C__Y1A.jpg,19.819681209787863,0.7643075295672254
ESY0359993__X1C__Y1C.jpg,19.79488716121789,0.8306776056847794
ESY0359993__X1C__Y1E.jpg,23.55658493961691,0.8971084410693971
ESY0359993__X1C__Y20.jpg,22.33874936466881,0.8808273344096096
ESY0359993__X1C__Y22.jpg,21.783698873219535,0.8367805951498147
ESY0359993__X1C__Y24.jpg,20.731775267989935,0.7841213649832984
ESY0359993__X1C__Y26.jpg,17.742884383498648,0.7420529937372664
ESY0359993__X1C__Y28.jpg,21.831511823104222,0.7864551798247759
ESY0359993__X1C__Y2A.jpg,21.29090637013951,0.8043974396056556
ESY0359993__X1C__Y2C.jpg,20.753258148235037,0.7763299085714497
ESY0359993__X1C__Y2E.jpg,19.86672417499157,0.7406922732229425
ESY0359993__X1C__Y30.jpg,23.55527730481686,0.886321034926977
ESY0359993__X1C__Y32.jpg,20.588111663801936,0.7901238767541473
ESY0359993__X1C__Y34.jpg,18.808435740544496,0.7275602402989125
ESY0359993__X1C__Y36.jpg,21.00993907820827,0.8240246357116188
ESY0359993__X1C__Y38.jpg,21.25444912910066,0.8349590829128416
ESY0359993__X1C__Y3A.jpg,25.211822634984,0.9153147873686651
ESY0359993__X1C__Y3C.jpg,22.069468944842235,0.8940854996233808
ESY0359993__X1C__Y3E.jpg,25.046571406667326,0.923503676838608
ESY0359993__X1C__Y40.jpg,23.776468293670238,0.9166217546624384
ESY0359993__X1C__Y42.jpg,26.61042879963651,0.9499109829209434
ESY0359993__X1C__Y44.jpg,29.443462725404647,0.9629525435014317
ESY0359993__X1E__Y06.jpg,33.530767109066794,0.9661141660685646
ESY0359993__X1E__Y08.jpg,33.72630805435562,0.9642376894892924
ESY0359993__X1E__Y0A.jpg,21.10928403489734,0.8329382632434147
ESY0359993__X1E__Y0C.jpg,24.71608113679464,0.8886285430934808
ESY0359993__X1E__Y0E.jpg,21.32715445735494,0.8512149893945317
ESY0359993__X1E__Y10.jpg,21.35027926735528,0.8064145940286396
ESY0359993__X1E__Y12.jpg,21.249221796707218,0.8241744363512696
ESY0359993__X1E__Y14.jpg,21.433039039098563,0.8264135267530668
ESY0359993__X1E__Y16.jpg,18.325418198800293,0.8178408606109274
ESY0359993__X1E__Y18.jpg,19.682692021357603,0.757499185009509
ESY0359993__X1E__Y1A.jpg,20.486724556615666,0.7934741165965021
ESY0359993__X1E__Y1C.jpg,21.664031692222125,0.8159246832183896
ESY0359993__X1E__Y1E.jpg,22.904726856649155,0.9015380980207746
ESY0359993__X1E__Y20.jpg,20.47975325421769,0.7753050527555182
ESY0359993__X1E__Y22.jpg,19.928968888345896,0.7432122431877103
